"Code","ShortDescription","LongDescription","isBasicLevel","AggregateLevel","parentCode"
"400241","Chloroprene (chlorobutadiene) rubber (CR), latex, in primary forms/in plate ...","Chloroprene (chlorobutadiene) rubber (CR), latex, in primary forms/in plates/sheets/strip",1,6,"4002"
"400249","Chloroprene (chlorobutadiene) rubber (CR), other than latex, in primary for ...","Chloroprene (chlorobutadiene) rubber (CR), other than latex, in primary forms/in plates/sheets/strip",1,6,"4002"
"400251","Acrylonitrile-butadiene rubber (NBR), latex, in primary forms/in plates/she ...","Acrylonitrile-butadiene rubber (NBR), latex, in primary forms/in plates/sheets/strip",1,6,"4002"
"400259","Acrylonitrile-butadiene rubber (NBR), other than latex, in primary forms/in ...","Acrylonitrile-butadiene rubber (NBR), other than latex, in primary forms/in plates/sheets/strip",1,6,"4002"
"400260","Isoprene rubber (IR), in primary forms/in plates/sheets/strip","Isoprene rubber (IR), in primary forms/in plates/sheets/strip",1,6,"4002"
"400270","Ethylene-propylene-non-conjugated diene rubber (EPDM), in primary forms/in  ...","Ethylene-propylene-non-conjugated diene rubber (EPDM), in primary forms/in plates/sheets/strip",1,6,"4002"
"400280","Mixtures of any prod. of 40.01 with any prod. of this heading, in primary f ...","Mixtures of any prod. of 40.01 with any prod. of this heading, in primary forms/in plates/sheets/strip",1,6,"4002"
"400291","Synthetic rubber & factice derived from oils, latex (excl. of 4002.11, 4002 ...","Synthetic rubber & factice derived from oils, latex (excl. of 4002.11, 4002.41 & 4002.51), in primary forms/in plates/sheets/strip",1,6,"4002"
"400299","Synthetic rubber & factice derived from oils, other than latex (excl. of 40 ...","Synthetic rubber & factice derived from oils, other than latex (excl. of 4001.21-4001.80), in primary forms/in plates/sheets/strip",1,6,"4002"
"4003","Reclaimed rubber in primary forms or in plates, sheets or strip.","Reclaimed rubber in primary forms or in plates, sheets or strip.",0,4,"40"
"400300","Reclaimed rubber in primary forms/in plates/sheets/strip","Reclaimed rubber in primary forms/in plates/sheets/strip",1,6,"4003"
"4004","Waste, parings and scrap of rubber","Waste, parings and scrap of rubber (other than hard rubber) and powders and granules obtained therefrom.",0,4,"40"
"400400","Waste, parings & scrap, of rubber (excl. hard rubber) & powders & granules  ...","Waste, parings & scrap, of rubber (excl. hard rubber) & powders & granules obt. therefrom",1,6,"4004"
"4005","Compounded rubber, unvulcanised, in primary forms or in plates, sheets or s ...","Compounded rubber, unvulcanised, in primary forms or in plates, sheets or strip.",0,4,"40"
"400510","Compounded rubber, compounded with carbon black/silica, unvulcanised, in pr ...","Compounded rubber, compounded with carbon black/silica, unvulcanised, in primary forms/in plates/sheets/strip",1,6,"4005"
"400520","Solutions of compounded rubber, unvulcanised; dispersions of compounded rub ...","Solutions of compounded rubber, unvulcanised; dispersions of compounded rubber, unvulcanised (excl. of 4005.10)",1,6,"4005"
"400591","Compounded rubber (excl. of 4005.10 & 4005.20), unvulcanised, in plates, sh ...","Compounded rubber (excl. of 4005.10 & 4005.20), unvulcanised, in plates, sheets & strip, n.e.s.",1,6,"4005"
"400599","Compounded rubber (excl. of 4005.10 & 4005.20), unvulcanised, other than in ...","Compounded rubber (excl. of 4005.10 & 4005.20), unvulcanised, other than in plates, sheets & strip",1,6,"4005"
"4006","Other forms (for example, rods, tubes and profile shapes) and articles","Other forms (for example, rods, tubes and profile shapes) and articles (for example, discs and rings), of unvulcanised rubber.",0,4,"40"
"400610","Unvulcanised rubber in camel-back strips for retreading rubber tyres","Unvulcanised rubber in camel-back strips for retreading rubber tyres",1,6,"4006"
"400690","Forms (e.g., rods, tubes & profile shapes) & arts. (e.g., discs & rings), o ...","Forms (e.g., rods, tubes & profile shapes) & arts. (e.g., discs & rings), of unvulcanised rubber, other than camel-back strips for retreading rubber tyres",1,6,"4006"
"4007","Vulcanised rubber thread and cord.","Vulcanised rubber thread and cord.",0,4,"40"
"400700","Vulcanised rubber thread & cord","Vulcanised rubber thread & cord",1,6,"4007"
"4008","Plates, sheets, strip, rods and profile shapes, of vulcanised rubber","Plates, sheets, strip, rods and profile shapes, of vulcanised rubber other than hard rubber.",0,4,"40"
"400811","Plates, sheets & strip, of cellular vulcanised rubber other than hard rubbe ...","Plates, sheets & strip, of cellular vulcanised rubber other than hard rubber",1,6,"4008"
"400819","Rods & profile shapes, of cellular vulcanised rubber, other than hard rubbe ...","Rods & profile shapes, of cellular vulcanised rubber, other than hard rubber",1,6,"4008"
"400821","Plates, sheets & strip, of non-cellular vulcanised rubber other than hard r ...","Plates, sheets & strip, of non-cellular vulcanised rubber other than hard rubber",1,6,"4008"
"400829","Rods & profile shapes, of non-cellular vulcanised rubber other than hard ru ...","Rods & profile shapes, of non-cellular vulcanised rubber other than hard rubber",1,6,"4008"
"4009","Tubes, pipes and hoses, of vulcanised rubber other than hard rubber","Tubes, pipes and hoses, of vulcanised rubber other than hard rubber, with or without their fittings (for example, joints, elbows, flanges).",0,4,"40"
"400911","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, not rein ...","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, not reinf./othw. combined with oth. mats., without fittings",1,6,"4009"
"400912","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, not rein ...","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, not reinf./othw. combined with oth. mats., with fittings (e.g., joints, elbows, flanges)",1,6,"4009"
"400921","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./o ...","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./othw. combined only with metal, without fittings",1,6,"4009"
"400922","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./o ...","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./othw. combined only with metal, with fittings (e.g., joints, elbows, flanges)",1,6,"4009"
"400931","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./o ...","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./othw. combined only with textile mats., without fittings",1,6,"4009"
"400932","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./o ...","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./othw. combined only with textile mats., with fittings (e.g., joints, elbows, flanges)",1,6,"4009"
"400941","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./o ...","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./othw. combined with oth. mats., without fittings",1,6,"4009"
"400942","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./o ...","Tubes, pipes & hoses, of vulcanised rubber other than hard rubber, reinf./othw. combined with oth. mats., with fittings (e.g., joints, elbows, flanges)",1,6,"4009"
"4010","Conveyor or transmission belts or belting, of vulcanised rubber.","Conveyor or transmission belts or belting, of vulcanised rubber.",0,4,"40"
"401011","Conveyor belts/belting, reinf. only with metal, of vulcanised rubber","Conveyor belts/belting, reinf. only with metal, of vulcanised rubber",1,6,"4010"
"401012","Conveyor belts/belting, reinf. only with textile mats., of vulcanised rubbe ...","Conveyor belts/belting, reinf. only with textile mats., of vulcanised rubber",1,6,"4010"
"401013","Conveyor belts/belting, reinf. only with plastics, of vulcanised rubber","Conveyor belts/belting, reinf. only with plastics, of vulcanised rubber",1,6,"4010"
"401019","Conveyor belts/belting (excl. of 4010.11-4010.13), of vulcanised rubber","Conveyor belts/belting (excl. of 4010.11-4010.13), of vulcanised rubber",1,6,"4010"
"401031","Endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed ...","Endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference >60cm but not >180cm, of vulcanised rubber",1,6,"4010"
"401032","Endless transmission belts of trapezoidal cross-section (V-belts), other th ...","Endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference >60cm but not >180cm, of vulcanised rubber",1,6,"4010"
"401033","Endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed ...","Endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference >180cm but not >240cm, of vulcanised rubber",1,6,"4010"
"401034","Endless transmission belts of trapezoidal cross-section (V-belts), other th ...","Endless transmission belts of trapezoidal cross-section (V-belts), other than V-ribbed, of an outside circumference >180cm but not >240cm, of vulcanised rubber",1,6,"4010"
"401035","Endless synchronous belts, of an outside circumference >60 cm but not >150  ...","Endless synchronous belts, of an outside circumference >60 cm but not >150 cm, of vulcanised rubber",1,6,"4010"
"401036","Endless synchronous belts, of an outside circumference >150cm but not >198c ...","Endless synchronous belts, of an outside circumference >150cm but not >198cm, of vulcanised rubber",1,6,"4010"
"401039","Transmission belts/belting (excl. of 4010.31-4010.36), of vulcanised rubber ...","Transmission belts/belting (excl. of 4010.31-4010.36), of vulcanised rubber, n.e.s.",1,6,"4010"
"4011","New pneumatic tyres, of rubber.","New pneumatic tyres, of rubber.",0,4,"40"
"401110","New pneumatic tyres, of rubber, of a kind used on motor cars (incl. station ...","New pneumatic tyres, of rubber, of a kind used on motor cars (incl. station wagons & racing cars)",1,6,"4011"
"401120","New pneumatic tyres, of rubber, of a kind used on buses/lorries","New pneumatic tyres, of rubber, of a kind used on buses/lorries",1,6,"4011"
"401130","New pneumatic tyres, of rubber, of a kind used on aircraft","New pneumatic tyres, of rubber, of a kind used on aircraft",1,6,"4011"
"401140","New pneumatic tyres, of rubber, of a kind used on motorcycles","New pneumatic tyres, of rubber, of a kind used on motorcycles",1,6,"4011"
"401150","New pneumatic tyres, of rubber, of a kind used on bicycles","New pneumatic tyres, of rubber, of a kind used on bicycles",1,6,"4011"
"401161","New pneumatic tyres, of rubber, having a herring-bone/sim. tread, of a kind ...","New pneumatic tyres, of rubber, having a herring-bone/sim. tread, of a kind used on agricultural/forestry vehicles & machines",1,6,"4011"
"401162","New pneumatic tyres, of rubber, having a herring-bone/sim. tread, of a kind ...","New pneumatic tyres, of rubber, having a herring-bone/sim. tread, of a kind used on construction/industrial handling vehicles & machines & having a rim size not >61cm",1,6,"4011"
"401163","New pneumatic tyres, of rubber, having a herring-bone/sim. tread, of a kind ...","New pneumatic tyres, of rubber, having a herring-bone/sim. tread, of a kind used on construction/industrial handling vehicles & machines & having a rim size >61cm",1,6,"4011"
"401169","New pneumatic tyres, of rubber, having a herring-bone/sim. tread (excl. of  ...","New pneumatic tyres, of rubber, having a herring-bone/sim. tread (excl. of 4011.61-4011.63)",1,6,"4011"
"401192","New pneumatic tyres, of rubber (excl. those with herring-bone/sim.tread), o ...","New pneumatic tyres, of rubber (excl. those with herring-bone/sim.tread), of a kind used on agricultural/forestry vehicles & machines",1,6,"4011"
"401193","New pneumatic tyres, of rubber (excl. those with herring-bone/sim.tread), o ...","New pneumatic tyres, of rubber (excl. those with herring-bone/sim.tread), of a kind used on construction/industrial handling vehicles & machines & having a rim size not >61cm",1,6,"4011"
"401194","New pneumatic tyres, of rubber (excl. those with herring-bone/sim.tread), o ...","New pneumatic tyres, of rubber (excl. those with herring-bone/sim.tread), of a kind used on construction/industrial handling vehicles & machines & having a rim size >61cm",1,6,"4011"
"401199","New pneumatic tyres, of rubber (excl. those with herring-bone/sim.tread; ex ...","New pneumatic tyres, of rubber (excl. those with herring-bone/sim.tread; excl. of 4011.92-4011.94)",1,6,"4011"
"4012","Retreaded or used pneumatic tyres of rubber","Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber.",0,4,"40"
"401211","Retreaded pneumatic tyres of rubber, of a kind used on motor cars (incl. st ...","Retreaded pneumatic tyres of rubber, of a kind used on motor cars (incl. station wagons & racing cars)",1,6,"4012"
"401212","Retreaded pneumatic tyres of rubber, of a kind used on buses/lorries","Retreaded pneumatic tyres of rubber, of a kind used on buses/lorries",1,6,"4012"
"401213","Retreaded pneumatic tyres of rubber, of a kind used on aircraft","Retreaded pneumatic tyres of rubber, of a kind used on aircraft",1,6,"4012"
"401219","Retreaded pneumatic tyres of rubber (excl. of 4012.11-4012.13)","Retreaded pneumatic tyres of rubber (excl. of 4012.11-4012.13)",1,6,"4012"
"401220","Used pneumatic tyres of rubber","Used pneumatic tyres of rubber",1,6,"4012"
"401290","Solid/cushion tyres, tyre treads & tyre flaps, of rubber","Solid/cushion tyres, tyre treads & tyre flaps, of rubber",1,6,"4012"
"4013","Inner tubes, of rubber.","Inner tubes, of rubber.",0,4,"40"
"401310","Inner tubes, of rubber, of a kind used on motor cars (incl. station wagons  ...","Inner tubes, of rubber, of a kind used on motor cars (incl. station wagons & racing cars), buses/lorries",1,6,"4013"
